timestamp,source,log_message,target_label,complexity
2025-03-11 19:49,ModernHR,"nova.osapi_compute.wsgi.server [req-7bf56606-1c53-49cb-9d8d-e6afa1920cc1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2449391",HTTP Status,bert
2025-09-01 8:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-9bfa48e0-464a-476d-81d5-72787269d268 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2597730",HTTP Status,bert
3/29/2025 18:33,AnalyticsEngine,Elevation of admin privileges detected for user 4907,Security Alert,bert
11/22/2025 21:09,ThirdPartyAPI,User User900 logged in.,User Action,regex
2025-08-14 6:46,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-2567652e-8b67-4fdb-ae28-88239694577a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2652020",HTTP Status,bert
11/25/2025 16:45,BillingSystem,Backup started at 2025-11-14 08:27:43.,System Notification,regex
8/3/2025 11:43,BillingSystem,File data_1206.csv uploaded successfully by user User359.,System Notification,regex
12/21/2025 19:36,ThirdPartyAPI,Multiple failed login attempts were reported for user 1053,Security Alert,bert
2025-10-19 8:27,ModernCRM,"nova.osapi_compute.wsgi.server [req-bd44e0ae-45e8-4721-93b0-d14563ca6caf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2650018",HTTP Status,bert
2025-10-15 3:47,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5d311501-92ce-4342-99ac-863f9b53a5cb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2633319",HTTP Status,bert
2025-07-08 4:31,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-008605fa-fa0a-483e-b596-a17329409763 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2833471",HTTP Status,bert
2025-08-28 23:54,ModernCRM,"nova.metadata.wsgi.server [req-e0d4ce94-e0cb-41b5-9192-c6b9fdd49a94 - - - - -] 10.11.21.139,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2261620",HTTP Status,bert
2025-10-08 2:36,BillingSystem,"nova.osapi_compute.wsgi.server [req-cfb0b245-947c-47d7-84e0-826ee5b5cda3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2609611",HTTP Status,bert
2025-04-19 4:49,ModernHR,"nova.osapi_compute.wsgi.server [req-525a532e-ea93-4b66-ab16-33fbf450d6e6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2577920",HTTP Status,bert
2025-12-18 9:27,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-04afc2da-442d-4a57-ac6e-c0f7a277825c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1984708",HTTP Status,bert
2025-06-26 2:46,AnalyticsEngine,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Total disk: 15 GB, used: 0.00 GB",Resource Usage,bert
5/8/2025 16:34,ModernHR,System reboot initiated by user User216.,System Notification,regex
9/11/2025 8:49,AnalyticsEngine,System reboot initiated by user User639.,System Notification,regex
2025-09-16 4:20,ModernCRM,"nova.osapi_compute.wsgi.server [req-88b9956b-ebf6-49eb-9bee-cac3e642febd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2889762",HTTP Status,bert
8/8/2025 10:12,ThirdPartyAPI,Backup completed successfully.,System Notification,regex
2025-04-08 9:34,ModernCRM,"nova.osapi_compute.wsgi.server [req-a0cfddf4-71b7-4e21-9fcd-ddf39b33b35d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2614942",HTTP Status,bert
2025-08-12 3:58,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-fea0b5a8-c597-4190-af41-69c4c624c06a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2578111",HTTP Status,bert
2025-04-08 6:01,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1c34c9ba-7c24-486f-9aa1-914e6415fc66 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.2032580",HTTP Status,bert
2025-01-26 18:10,AnalyticsEngine,"nova.metadata.wsgi.server [req-c1795e2c-0a17-4aa0-b47e-19e4218b049e - - - - -] 10.11.21.130,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2323599",HTTP Status,bert
12/30/2025 9:52,ModernCRM,Unrecoverable issue found in vital application module,Critical Error,bert
2025-08-20 3:43,BillingSystem,"nova.osapi_compute.wsgi.server [req-402c6ee4-e191-4b57-9a7c-9063363b678e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2529092",HTTP Status,bert
2025-08-09 20:49,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-bcb231a7-f705-44c7-ada9-18959debb717 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3035021",HTTP Status,bert
2025-05-10 15:32,ModernCRM,"nova.osapi_compute.wsgi.server [req-2897f349-4f7a-48c5-b3b4-7df386f0436a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2607100",HTTP Status,bert
7/12/2025 13:01,ThirdPartyAPI,Backup completed successfully.,System Notification,regex
2025-03-29 8:14,ThirdPartyAPI,"nova.compute.claims [req-29a09cdb-3169-4c40-8bd1-552636286362 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert
2025-11-09 21:15,BillingSystem,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Resource Usage,bert
2025-10-22 17:57,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-b6a4fa91-7414-432a-b725-52b5613d3ca3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2642131",HTTP Status,bert
2025-01-23 15:07,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1b487345-4528-402e-a731-e4466158c607 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672610",HTTP Status,bert
2025-12-08 15:39,BillingSystem,"nova.osapi_compute.wsgi.server [req-7c8e64e9-3213-4cb0-af0a-d211dd344679 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2544081",HTTP Status,bert
2025-01-25 14:48,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-60f50a9d-827b-4fc8-b8c7-dc0bbe15c936 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0870681",HTTP Status,bert
2025-08-15 4:00,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" HTTP status code -  200 len: 157 time: 0.0006461",HTTP Status,bert
9/28/2025 3:18,BillingSystem,User 2367 failed to provide valid API access credentials,Security Alert,bert
3/30/2025 11:09,BillingSystem,Disk cleanup completed successfully.,System Notification,regex
3/31/2025 19:40,BillingSystem,System reboot initiated by user User819.,System Notification,regex
2025-04-03 22:45,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-36f6bb06-1b97-4d65-9794-e557cd23be7c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1959360",HTTP Status,bert
6/6/2025 15:29,BillingSystem,System reboot initiated by user User938.,System Notification,regex
2025-12-25 20:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-964322ee-29e9-4c5d-a07c-9d30a2f01ee2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2523489",HTTP Status,bert
2025-01-19 20:14,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.136,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0015550",HTTP Status,bert
2025-05-23 17:10,BillingSystem,"nova.osapi_compute.wsgi.server [req-63dbb4ce-0c2f-4bdc-a33a-5d6828cbba7a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2629061",HTTP Status,bert
2025-03-07 23:36,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-3f659609-fd63-4882-8044-6a95fc6ca75d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1815979",HTTP Status,bert
5/19/2025 7:56,ModernHR,Multiple incorrect login attempts were made by user 7918,Security Alert,bert
2/17/2025 7:15,ThirdPartyAPI,Security alert: suspicious activity on server 1,Security Alert,bert
2025-12-14 14:51,ModernHR,"nova.osapi_compute.wsgi.server [req-f8409217-ad00-40c8-96ba-c5eea0f38b6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2826021",HTTP Status,bert
2025-10-25 13:21,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-60ef3ade-e54b-47c2-ae3c-cdf307668e2e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.3644130",HTTP Status,bert
2025-08-21 17:15,ThirdPartyAPI,"nova.metadata.wsgi.server [req-e5e061d6-f2aa-464b-9512-2fd6c7c9a812 - - - - -] 10.11.21.143,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" HTTP status code -  200 len: 134 time: 0.4259689",HTTP Status,bert
11/30/2025 2:29,AnalyticsEngine,User 9167 experienced repeated login failures,Security Alert,bert
2025-06-19 8:56,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/95960536-049b-41f6-9049-05fc479b6a7c HTTP/1.1"" RCODE  204 len: 203 time: 0.2639730",HTTP Status,bert
9/15/2025 15:41,ModernHR,Essential system part malfunction: part ID Component6,Critical Error,bert
2/12/2025 10:17,ModernCRM,System updated to version 5.5.4.,System Notification,regex
2025-11-03 4:49,ModernCRM,"nova.compute.claims [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert
2025-04-01 12:17,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-ab030d68-61de-4726-9836-33469b7135dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.3666670",HTTP Status,bert
2025-05-10 23:42,ModernHR,"nova.osapi_compute.wsgi.server [req-0f3adb60-b6c6-4d59-ac1e-28b756a66886 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2527301",HTTP Status,bert
2025-02-19 11:33,ModernHR,"nova.metadata.wsgi.server [req-81a97e64-19c0-4fca-9d0a-4ebfefde7b11 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2257652",HTTP Status,bert
2025-04-18 18:47,BillingSystem,"nova.compute.claims [req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total disk: 15 GB, used: 0.00 GB",Resource Usage,bert
2025-02-15 10:40,BillingSystem,"nova.metadata.wsgi.server [req-35ea282d-a35a-408a-b01f-a07c9d2957da - - - - -] 10.11.21.124,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" RCODE  200 len: 264 time: 0.2212229",HTTP Status,bert
9/3/2025 23:16,BillingSystem,Backup completed successfully.,System Notification,regex
2025-10-16 3:36,BillingSystem,"nova.metadata.wsgi.server [req-c22c0e7f-ff55-4389-9c48-bf72dda87ce7 - - - - -] 10.11.21.136,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" HTTP status code -  200 len: 120 time: 0.2186198",HTTP Status,bert
3/11/2025 21:44,ModernCRM,System updated to version 4.7.4.,System Notification,regex
2025-05-27 23:06,ModernCRM,"nova.compute.claims [req-d82fab16-60f8-4c9f-bde8-f362f57bdd40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert
8/26/2025 11:40,ModernCRM,Server 46 restarted without warning during data migration,Error,bert
2025-04-26 22:58,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.129,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" HTTP status code -  200 len: 967 time: 0.0012221",HTTP Status,bert
2025-08-07 21:19,ModernCRM,"nova.osapi_compute.wsgi.server [req-95cb0030-6b56-44a8-8208-d68412f2eb43 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1910 time: 0.2763309",HTTP Status,bert
3/6/2025 2:08,BillingSystem,Data replication task for shard 6 did not complete,Error,bert
5/6/2025 23:58,ThirdPartyAPI,Backup started at 2025-12-09 10:19:11.,System Notification,regex
10/19/2025 14:12,BillingSystem,System updated to version 3.7.7.,System Notification,regex
10/27/2025 8:12,ModernCRM,"Server 29 is at risk due to unusual system calls, security check",Security Alert,bert
8/23/2025 1:02,ModernHR,File data_1503.csv uploaded successfully by user User151.,System Notification,regex
10/24/2025 18:34,AnalyticsEngine,User 5127 has escalated admin privileges without authorization,Security Alert,bert
10/20/2025 8:49,ModernHR,Backup completed successfully.,System Notification,regex
2025-12-13 14:16,ModernHR,"nova.compute.claims [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,bert
6/4/2025 12:48,ModernCRM,Non-recoverable fault detected in key application section,Critical Error,bert
2025-12-16 2:20,BillingSystem,"nova.osapi_compute.wsgi.server [req-a6d2fe15-c840-4b5f-b058-88ee45b5a7fe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.4255710",HTTP Status,bert
12/5/2025 14:11,ModernHR,Account Account9437 blocked due to failed login,Security Alert,bert
2025-10-30 5:20,BillingSystem,"nova.osapi_compute.wsgi.server [req-03a0519f-9124-4409-bb35-88b9fae7ea0e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/70c1714b-c11b-4c88-b300-239afe1f5ff8 HTTP/1.1"" RCODE  200 len: 1708 time: 0.1883068",HTTP Status,bert
2025-08-03 3:05,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-c4aa3830-6060-410f-b743-97f55cb918f8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2457409",HTTP Status,bert
2025-09-04 7:01,BillingSystem,"nova.osapi_compute.wsgi.server [req-be711236-194c-40ba-afc0-2c1c4327c503 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.1981771",HTTP Status,bert
8/1/2025 17:08,AnalyticsEngine,Failure occurred in critical system component: component ID Component92,Critical Error,bert
2/11/2025 11:36,ModernHR,Account with ID 9827 created by User965.,User Action,regex
1/3/2025 3:05,ModernHR,Account Account7999 access denied due to login failure,Security Alert,bert
2025-03-29 5:44,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-05bc2099-282b-4260-9a9c-1fa4f55e65bf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1583 time: 0.1909380",HTTP Status,bert
11/2/2025 22:20,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,regex
2/14/2025 13:28,ModernCRM,Backup started at 2025-01-15 04:36:39.,System Notification,regex
2025-11-14 8:54,ModernCRM,"nova.osapi_compute.wsgi.server [req-2b589ba2-b7e0-4ed4-8169-372247f99be8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2652750",HTTP Status,bert
4/24/2025 12:53,AnalyticsEngine,User User272 logged out.,User Action,regex
2025-08-25 23:51,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-11200554-a543-43c3-ac95-d855b3bd8b32 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2652190",HTTP Status,bert
2025-12-18 21:58,ModernCRM,"nova.osapi_compute.wsgi.server [req-f791b1b3-df99-4b6f-9d52-1874ced07e4d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2522879",HTTP Status,bert
8/8/2025 20:12,ModernHR,User User706 logged out.,User Action,regex
2/9/2025 15:05,ThirdPartyAPI,Backup completed successfully.,System Notification,regex
2025-08-12 4:05,ModernCRM,"nova.osapi_compute.wsgi.server [req-f894c9ea-bf2b-40c2-98df-e60c969bb8eb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2627070",HTTP Status,bert
1/22/2025 5:45,BillingSystem,Mail service encountered a delivery glitch,Error,bert
2025-06-26 12:31,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-b19871ff-db0a-46c5-8eef-a1edef1e2de8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688050",HTTP Status,bert
11/10/2025 5:01,ModernHR,User User881 logged out.,User Action,regex
9/24/2025 19:19,ModernCRM,User User313 logged out.,User Action,regex
3/30/2025 11:36,AnalyticsEngine,Essential system part malfunction: part ID Component97,Critical Error,bert
2025-11-28 0:47,BillingSystem,"nova.osapi_compute.wsgi.server [req-efe668bd-0162-4b21-b1c0-d962abc9f6ba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2633080",HTTP Status,bert
9/14/2025 12:41,AnalyticsEngine,Multiple hard drive issues in RAID configuration found,Critical Error,bert
2025-06-07 20:25,ModernCRM,"nova.osapi_compute.wsgi.server [req-6d61da96-503a-40e2-a90e-6429d34f0c00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2413731",HTTP Status,bert
